REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
com.github.benmanes.caffeine.EliminationStack	NCPU	NCPU	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	ARENA_LENGTH	ARENA_LENGTH	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	NCPU	NCPU	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	NCPU	NCPU	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	SPINS	SPINS	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	LOOKAHEAD	LOOKAHEAD	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	ceilingNextPowerOfTwo(int)	SIZE	java.lang.Integer	SOURCE
com.github.benmanes.caffeine.EliminationStack	EliminationStack()	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	EliminationStack()	arena	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	EliminationStack()	ARENA_LENGTH	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	EliminationStack()	ARENA_LENGTH	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	EliminationStack()	arena	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	isEmpty()	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	isEmpty()	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	isEmpty()	next	com.github.benmanes.caffeine.EliminationStack$Node	SOURCE
com.github.benmanes.caffeine.EliminationStack	size()	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	size()	next	com.github.benmanes.caffeine.EliminationStack$Node	SOURCE
com.github.benmanes.caffeine.EliminationStack	clear()	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	contains(java.lang.Object)	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	contains(java.lang.Object)	next	com.github.benmanes.caffeine.EliminationStack$Node	SOURCE
com.github.benmanes.caffeine.EliminationStack	peek()	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	peek()	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	peek()	next	com.github.benmanes.caffeine.EliminationStack$Node	SOURCE
com.github.benmanes.caffeine.EliminationStack	pop()	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	pop()	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	pop()	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	pop()	next	com.github.benmanes.caffeine.EliminationStack$Node	SOURCE
com.github.benmanes.caffeine.EliminationStack	push(E)	next	com.github.benmanes.caffeine.EliminationStack$Node	SOURCE
com.github.benmanes.caffeine.EliminationStack	push(E)	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	push(E)	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	push(E)	next	com.github.benmanes.caffeine.EliminationStack$Node	SOURCE
com.github.benmanes.caffeine.EliminationStack	push(E)	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	push(E)	next	com.github.benmanes.caffeine.EliminationStack$Node	SOURCE
com.github.benmanes.caffeine.EliminationStack	remove(java.lang.Object)	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	remove(java.lang.Object)	next	com.github.benmanes.caffeine.EliminationStack$Node	SOURCE
com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	current	top	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	computeNext()	current	com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	SOURCE
com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	computeNext()	current	com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	SOURCE
com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	computeNext()	current	com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	SOURCE
com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	computeNext()	next	com.github.benmanes.caffeine.EliminationStack$Node	SOURCE
com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	computeNext()	current	com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	SOURCE
com.github.benmanes.caffeine.EliminationStack$1	remove()	current	com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	SOURCE
com.github.benmanes.caffeine.EliminationStack$1	remove()	delegate	com.github.benmanes.caffeine.EliminationStack$1	SOURCE
com.github.benmanes.caffeine.EliminationStack$1	remove()	current	com.github.benmanes.caffeine.EliminationStack$1ReadOnlyIterator	SOURCE
com.github.benmanes.caffeine.EliminationStack$1	remove()	delegate	com.github.benmanes.caffeine.EliminationStack$1	SOURCE
com.github.benmanes.caffeine.EliminationStack$1	delegate()	delegate	com.github.benmanes.caffeine.EliminationStack$1	SOURCE
com.github.benmanes.caffeine.EliminationStack	asLifoQueue()	this	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndTransferToWaiter(E,int)	ARENA_LENGTH	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndTransferToWaiter(E,int)	ARENA_MASK	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndTransferToWaiter(E,int)	arena	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndTransferToWaiter(E,int)	WAITER	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndTransferToWaiter(E,int)	WAITER	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitExchange(E,int)	ARENA_LENGTH	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitExchange(E,int)	SPINS	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitExchange(E,int)	ARENA_MASK	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitExchange(E,int)	arena	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitExchange(E,int)	WAITER	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitExchange(E,int)	WAITER	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitExchange(E,int)	FREE	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitExchange(E,int)	FREE	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitExchange(E,int)	SPINS_PER_STEP	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitExchange(E,int)	FREE	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndMatch(int)	ARENA_LENGTH	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndMatch(int)	ARENA_MASK	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndMatch(int)	arena	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndMatch(int)	FREE	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndMatch(int)	WAITER	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	scanAndMatch(int)	FREE	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	ARENA_LENGTH	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	SPINS	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	ARENA_MASK	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	arena	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	FREE	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	FREE	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	WAITER	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	WAITER	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	FREE	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	SPINS_PER_STEP	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	WAITER	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	WAITER	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	FREE	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	WAITER	com.github.benmanes.caffeine.EliminationStack	SOURCE
com.github.benmanes.caffeine.EliminationStack	awaitMatch(int)	FREE	com.github.benmanes.caffeine.EliminationStack	SOURCE
